shipment_id,order_id,shipment_date,current_status,estimated_arrival,shipping_address
4208,1859,2023-08-29 12:25:36,Shipped,2023-10-01 10:24:51,"45207 Hinton Junctions Apt. 966
Anneshire, NE 80560"
4209,1287,2023-09-06 21:15:50,Delivered,2023-09-30 23:42:44,"760 Jennifer Plain
Port Whitneyhaven, DE 58471"
4210,1951,2023-02-19 05:07:22,Delivered,2023-09-30 00:33:09,"16209 Steven Mountain Apt. 469
North Stephanie, OK 36547"
4211,2259,2023-01-20 02:29:17,Delivered,2023-09-30 02:50:34,"PSC 8757, Box 3647
APO AE 29153"
4212,4566,2023-04-06 03:51:33,Shipped,2023-09-29 04:04:08,"4396 Beverly Creek Suite 406
Port Jeremiah, GA 72962"
4213,1813,2022-11-14 04:54:03,In Transit,2023-09-27 22:11:18,"405 Ross Rue
Port Kyle, MD 64241"
4214,2208,2023-02-22 19:11:38,Delivered,2023-10-04 06:21:16,"2455 Castillo Harbor Apt. 121
Lake Kellyside, AS 52844"
4215,1860,2023-04-27 20:48:34,Delivered,2023-09-27 16:28:42,"1589 Barnes Mall
Lake Angela, LA 56265"
4216,1821,2023-03-17 23:46:14,Delivered,2023-09-28 23:46:41,"1299 Torres Lake Suite 893
North Hollyborough, MI 69809"
4217,2952,2022-10-13 13:02:11,Delivered,2023-09-29 03:04:27,"Unit 2027 Box 5638
DPO AA 42377"
4218,716,2023-09-08 11:26:49,Shipped,2023-09-30 21:35:40,"Unit 5600 Box 8996
DPO AP 02696"
4219,1952,2022-12-06 12:24:05,Shipped,2023-10-02 14:21:25,"06659 Kimberly Meadow
Smithstad, LA 43167"
4220,1654,2022-12-10 23:14:20,Delivered,2023-09-28 17:48:37,"6177 Gomez Walks
Wilsonstad, IL 66554"
4221,196,2023-06-21 07:23:23,Shipped,2023-10-03 17:28:48,"8027 Samantha Pike
Richardshaven, DC 93048"
4222,2473,2023-09-03 09:07:13,Delivered,2023-09-30 04:14:40,"4671 Diana Crescent Suite 852
East Mistymouth, VA 71574"
4223,1387,2023-02-19 15:54:33,Delivered,2023-10-01 18:28:43,"USNV Liu
FPO AP 91858"
4224,4030,2023-04-24 20:31:16,Shipped,2023-09-29 12:49:29,"721 Peterson Island
Maryport, RI 37682"
4225,2351,2022-11-13 22:58:07,Shipped,2023-10-04 10:17:11,"6368 Cody Vista
Melanieberg, WY 50128"
4226,2567,2023-03-07 08:45:25,Delivered,2023-09-28 06:15:25,"Unit 3550 Box 7773
DPO AA 38291"
4227,4714,2023-04-16 07:19:13,Shipped,2023-10-01 17:53:55,"580 Griffin Garden
Bennettmouth, NJ 43969"
4228,54,2023-03-02 20:16:04,Shipped,2023-09-28 09:31:39,"630 Campbell Motorway Suite 274
Warefurt, CT 28433"
4229,298,2022-10-25 00:02:06,Shipped,2023-09-28 04:06:04,"51803 Foley Creek
West Dustinland, TX 05938"
4230,586,2022-12-22 19:41:47,In Transit,2023-09-28 17:53:53,"8873 Eric Expressway Suite 981
East Travismouth, ID 16960"
4231,3531,2023-09-17 04:54:33,Delivered,2023-09-29 19:20:16,"0510 Jamie Garden Suite 008
Simonville, ID 82402"
4232,12,2023-01-21 18:04:15,In Transit,2023-10-04 01:54:57,"2601 Goodman Park Apt. 440
Bauerfort, CA 56404"
4233,2545,2023-08-19 17:59:10,In Transit,2023-09-27 17:40:24,"45206 Kristina Mission
East George, KS 58156"
4234,2688,2022-12-23 07:56:02,Delivered,2023-10-01 03:33:49,"67173 Nicholas Avenue Suite 577
East Anthonyside, WY 17828"
4235,1832,2023-09-12 14:04:20,In Transit,2023-10-02 14:12:59,"89391 Hatfield Ports Suite 772
Hollyport, PR 56633"
4236,1831,2023-06-07 12:01:02,Delivered,2023-10-01 14:21:51,"67769 Ramirez Ramp Apt. 411
South Gregorymouth, MN 88012"
4237,1964,2022-10-08 10:23:41,In Transit,2023-09-30 06:07:59,"4715 John Locks Suite 854
Patricktown, CO 03917"
4238,3653,2022-12-13 10:57:48,In Transit,2023-09-28 15:50:00,"Unit 6627 Box 6515
DPO AP 35397"
4239,1189,2023-09-24 16:28:20,In Transit,2023-10-01 07:05:52,"3051 Zimmerman Expressway Apt. 655
Port Meganmouth, TX 29025"
4240,266,2023-04-19 11:38:05,Delivered,2023-09-28 13:10:20,"7238 Jason Trail
South Ginaburgh, GU 37460"
4241,1576,2023-04-20 14:36:01,In Transit,2023-09-30 10:21:02,"91906 Taylor Estates Suite 278
Charleshaven, WI 37766"
4242,694,2023-04-02 19:16:06,In Transit,2023-09-30 13:47:58,"822 Andrea Mills Apt. 234
South Victoriafurt, DE 62901"
4243,1662,2023-01-24 13:30:42,Delivered,2023-10-02 18:26:39,"497 Smith Keys
Port Charlenemouth, AR 16525"
4244,3120,2023-05-18 23:41:50,Shipped,2023-10-01 17:03:59,"98952 Mcclain Glen Suite 708
Davidview, TN 31688"
4245,737,2023-05-15 17:58:32,Delivered,2023-10-01 23:07:17,"216 Ryan Pine Suite 297
Moralesmouth, CA 98876"
4246,944,2022-12-14 20:36:28,Shipped,2023-10-04 12:11:36,"100 Christopher Groves Apt. 576
Michaelmouth, AL 55097"
4247,1694,2023-02-22 23:39:12,Delivered,2023-09-28 08:14:51,"9142 Kevin Dam Suite 616
West Joy, NJ 85185"
4248,3781,2023-02-16 00:23:51,In Transit,2023-10-01 01:19:48,"2216 Bishop Rue
Davisport, CO 96426"
4249,298,2023-08-28 11:30:08,In Transit,2023-10-03 06:42:55,"2602 Long Stravenue Suite 365
New Ashley, WY 36981"
4250,12,2023-09-07 00:48:53,Delivered,2023-10-03 07:17:46,"23113 Booth Inlet Suite 033
Port Justin, GU 19315"
4251,568,2023-04-11 07:01:56,Delivered,2023-09-29 19:21:31,"97706 Heather Walk
Jillfurt, CO 39079"
4252,574,2022-12-30 17:18:47,Shipped,2023-10-02 05:31:32,"436 Atkins Island
North Lisa, CO 49324"
4253,945,2022-11-24 03:47:18,Delivered,2023-09-30 05:38:16,"35941 Winters Junction
Elizabethshire, PR 62498"
4254,1895,2023-05-01 05:47:55,Shipped,2023-10-02 04:16:01,"34926 Amy Mount Suite 927
New Destiny, KY 78258"
4255,4374,2023-08-03 12:16:35,Delivered,2023-10-02 05:02:35,"67946 Edwards Lakes Apt. 819
Donaldview, IL 44832"
4256,3300,2023-05-12 16:33:39,Delivered,2023-09-29 04:18:42,"Unit 4329 Box 2433
DPO AE 99748"
4257,4459,2022-10-19 00:15:12,Delivered,2023-09-29 23:08:24,"8420 Pacheco Glens Apt. 300
New Samantha, MI 59498"
4258,889,2023-08-15 06:05:08,Shipped,2023-09-28 23:32:49,"24731 Walters Gardens
Kimfort, NY 98377"
4259,2343,2023-07-04 21:54:24,In Transit,2023-09-30 09:14:27,"598 Deborah Islands
Kentport, FM 03425"
4260,934,2023-04-12 18:02:13,Delivered,2023-09-30 03:30:48,"32809 Blair Square
Hectorside, MT 01581"
4261,1274,2023-06-04 11:20:48,In Transit,2023-09-29 01:01:20,"213 Drew Trafficway
East Valerie, RI 75085"
4262,3209,2023-05-09 05:31:02,In Transit,2023-09-29 11:44:58,"8544 Owens Trail Apt. 489
South Timothyfort, WA 42787"
4263,4759,2023-04-24 03:11:35,Delivered,2023-09-28 18:54:42,"3267 Angela Pine Suite 715
Lake Garyburgh, CT 64424"
4264,2396,2022-10-02 02:08:09,Delivered,2023-10-02 05:32:32,"736 Amber Route Apt. 161
Danielberg, IL 89920"
4265,3787,2023-07-15 18:55:44,In Transit,2023-09-28 08:53:35,"70418 Perez Streets
Jasonburgh, IN 99928"
4266,705,2022-10-19 18:17:30,Delivered,2023-10-02 22:03:11,"29843 Moore Green Suite 128
North Christopher, MI 48571"
4267,876,2023-09-14 21:34:12,Delivered,2023-10-01 08:51:50,"531 Fernandez View
Amandaburgh, MI 21146"
4268,951,2023-01-22 05:29:25,In Transit,2023-09-30 13:18:17,"84015 Patterson Inlet
New Amystad, ME 53782"
4269,3036,2022-12-25 09:47:57,In Transit,2023-10-01 22:00:04,"USCGC Smith
FPO AE 10488"
4270,4661,2023-03-26 13:10:37,Shipped,2023-10-03 13:11:29,"9973 Joshua Camp
Comptonshire, NJ 78463"
4271,4035,2022-12-22 08:15:13,In Transit,2023-10-03 13:56:27,"Unit 9294 Box 0831
DPO AA 19623"
4272,2997,2023-06-09 14:39:15,Delivered,2023-10-02 23:50:13,"Unit 1431 Box 7498
DPO AE 57764"
4273,4647,2023-08-06 10:41:34,Shipped,2023-10-04 06:32:17,"094 Tanya Knoll
West Meganborough, GU 47713"
4274,3963,2023-06-18 09:10:47,Shipped,2023-10-01 23:58:41,"05065 Scott Road
Gibsonshire, GU 87396"
4275,4913,2023-06-02 11:25:50,Delivered,2023-10-01 00:41:47,"35350 Jennifer Roads
Amandaside, GU 11865"
4276,3306,2023-01-16 08:43:29,Delivered,2023-09-29 01:03:04,"83327 Jonathan Divide Apt. 876
West Sarahshire, FL 68818"
4277,2347,2023-03-24 18:40:07,Delivered,2023-10-01 09:42:06,"159 Krista Valleys
South Robinbury, TN 66091"
4278,4851,2023-02-12 13:03:36,In Transit,2023-10-01 18:05:15,"Unit 6521 Box 9338
DPO AA 18440"
4279,1782,2022-11-10 07:26:45,Delivered,2023-09-29 02:17:31,"7213 Sean Rue
East Nancy, MN 48168"
4280,2327,2023-06-05 04:07:14,In Transit,2023-09-28 02:20:15,"40180 Steve Spurs Apt. 636
Bryantstad, AZ 81300"
4281,3291,2023-07-31 23:02:29,Delivered,2023-10-04 01:45:09,"031 Gregory Way
Lake Monica, NV 78304"
4282,1724,2023-08-07 05:24:49,Delivered,2023-10-01 19:50:57,"6823 Duke Viaduct
South Gregoryborough, CA 30520"
4283,1498,2022-12-01 02:52:58,In Transit,2023-10-03 15:50:26,"465 Romero Groves
Richardchester, ID 54203"
4284,2019,2023-09-13 17:37:14,Delivered,2023-09-28 01:34:54,"0321 Richard Spur Apt. 474
Martinport, MT 15574"
4285,961,2023-09-15 07:51:33,Shipped,2023-10-04 02:17:59,"188 Michael Hills Apt. 557
Murrayland, NY 85569"
4286,1361,2023-06-04 03:29:31,Shipped,2023-10-01 01:26:39,"5826 Solomon Views Suite 806
North Nancyport, GA 36112"
4287,2995,2023-04-11 15:30:10,Delivered,2023-10-01 00:34:18,"80630 Billy Points
Bridgesborough, LA 09104"
4288,3444,2023-04-11 18:22:36,Delivered,2023-09-28 19:57:57,"PSC 7681, Box 6874
APO AP 47661"
4289,2444,2023-09-05 15:18:13,In Transit,2023-09-30 17:19:02,"93832 Gregory Estates
East Peter, MA 17169"
4290,4028,2023-02-01 01:01:47,Shipped,2023-10-03 09:44:27,"485 Jacobs Isle Apt. 730
Harrisonberg, GU 25440"
4291,3804,2023-06-21 20:54:23,Delivered,2023-09-29 02:05:28,"52453 Kathleen Estate
Moralesland, DC 05900"
4292,1045,2023-02-25 08:19:20,In Transit,2023-10-02 03:42:05,"4782 Gloria Coves
New Johnshire, MO 91273"
4293,4998,2022-10-19 03:27:15,Delivered,2023-09-29 04:18:37,"203 Moore Valley
Travismouth, AS 23784"
4294,1552,2023-06-04 02:47:54,Delivered,2023-09-30 11:13:08,"5324 Carlos Ridges
East Robert, CA 46643"
4295,4859,2023-09-16 16:15:00,Delivered,2023-09-27 14:09:04,"127 Ronald Overpass
East Antonioport, GA 48837"
4296,1374,2023-02-21 22:54:54,In Transit,2023-09-30 18:46:43,"0445 Smith Brooks Suite 120
Benjaminchester, TN 64461"
4297,4603,2023-05-16 11:31:05,In Transit,2023-09-28 02:55:46,"516 Jessica Prairie Suite 723
Port Lawrencebury, IN 72835"
4298,1003,2022-12-04 02:21:26,Shipped,2023-09-28 13:35:52,"869 Wells Key Suite 664
North Teresa, TN 37889"
4299,3641,2023-02-23 18:17:03,Delivered,2023-10-01 05:33:26,"66926 Hayden Course
Port Adamhaven, MI 66056"
4300,4748,2022-12-23 02:22:52,Shipped,2023-09-30 02:18:58,"PSC 7094, Box 4316
APO AE 71614"
4301,4139,2022-12-23 02:04:46,Shipped,2023-10-01 23:59:43,"0761 Deborah Throughway Apt. 010
Deckerhaven, OH 39789"
4302,1750,2022-10-07 08:10:55,Delivered,2023-10-03 22:05:01,"37898 Amber Prairie Apt. 305
West Robert, SC 39967"
4303,354,2022-12-17 09:43:12,Shipped,2023-10-03 16:05:17,"57688 Morris Lane
Lake Joelmouth, VT 23349"
4304,1539,2023-01-14 20:07:21,Delivered,2023-10-04 05:56:53,"552 Robert Cove Suite 773
Jenkinsfurt, AZ 75462"
4305,2220,2023-04-10 00:09:50,Shipped,2023-09-27 20:53:23,"USS Woods
FPO AA 14976"
4306,2423,2023-07-29 07:19:05,In Transit,2023-09-30 17:35:18,"44437 Kimberly Fields Apt. 804
Fordmouth, HI 17777"
4307,2745,2023-07-10 05:47:10,Delivered,2023-10-02 19:16:18,"179 Destiny Road Apt. 046
Youngtown, PW 41337"
4308,1114,2023-06-07 19:14:42,Delivered,2023-09-29 07:45:12,"638 Lewis Trail
West John, MD 44319"
4309,266,2022-10-29 11:15:31,In Transit,2023-10-01 03:14:09,"Unit 8117 Box 8696
DPO AA 97328"
4310,2376,2022-12-21 04:26:26,In Transit,2023-10-03 10:30:01,"302 Ana Road
Emilyland, AL 93983"
4311,19,2022-11-16 15:03:04,Shipped,2023-10-03 01:49:06,"551 Jerry Lake
Garciabury, TX 50994"
4312,4179,2023-03-07 01:46:09,Shipped,2023-10-02 19:01:36,"Unit 4165 Box 7504
DPO AE 96759"
4313,1481,2023-06-13 02:52:39,Shipped,2023-10-03 19:25:08,"13420 Avila Glens
Davisview, SD 03969"
4314,225,2023-01-31 14:46:55,In Transit,2023-10-02 21:41:38,"626 Jeffery Points
New Chad, VA 81235"
4315,3478,2023-05-17 20:59:04,Delivered,2023-09-28 06:25:53,"42517 James Square Suite 841
Mooreland, WA 13060"
4316,3552,2023-02-06 11:17:56,Shipped,2023-10-01 06:44:08,"Unit 1290 Box 3550
DPO AP 71437"
4317,3767,2022-10-07 06:14:43,Shipped,2023-10-04 01:10:49,"59296 James Row Suite 931
Clarkchester, IA 43757"
4318,4862,2023-05-11 21:18:43,Delivered,2023-10-03 07:50:17,"6738 Smith Overpass Suite 335
Churchfort, MH 97411"
4319,734,2023-09-09 19:35:31,Delivered,2023-09-30 21:47:46,"11365 Anderson Springs Suite 409
New Desireeshire, NM 44742"
4320,2573,2023-06-05 16:24:26,Shipped,2023-10-03 17:24:39,"8194 Katherine Points Suite 091
West Hannahview, MS 15815"
4321,1785,2023-01-16 06:22:56,In Transit,2023-09-27 22:59:46,"51754 Ian Fall
Lake Emilyside, KS 69893"
4322,3046,2023-02-15 23:19:26,Delivered,2023-10-01 03:38:19,"4866 Hicks Pass Apt. 774
Davidview, OK 28686"
4323,3184,2023-08-22 16:22:18,Shipped,2023-10-01 22:36:13,"536 Rivera Flat
Smithport, NH 98467"
4324,933,2022-12-26 05:03:26,Delivered,2023-09-28 10:37:25,"969 Chen Via Suite 910
Port Amytown, AS 20420"
4325,3835,2023-03-09 03:55:46,In Transit,2023-09-27 14:53:08,"5667 Nathaniel Locks Suite 281
Piercechester, PW 97379"
4326,554,2023-08-13 04:23:01,Shipped,2023-10-01 08:33:06,"140 Riggs Plaza
Ethanburgh, VT 35747"
4327,783,2023-08-27 13:37:39,Shipped,2023-10-02 08:11:58,"8043 Young Trail Suite 816
New Daveport, NC 19388"
4328,1098,2023-03-14 21:17:05,Shipped,2023-09-28 07:53:04,"76596 Taylor Park
Allenstad, NY 67595"
4329,4272,2023-01-14 16:28:52,In Transit,2023-10-01 18:26:58,"6296 Caitlin Valleys
New Courtney, NY 60270"
4330,1283,2023-03-15 14:50:55,Delivered,2023-09-29 00:39:55,"4697 Tiffany Crest
Apriltown, ID 25658"
4331,69,2022-10-13 05:53:11,Shipped,2023-09-28 12:26:15,"09009 Carrillo Turnpike Apt. 521
Port William, UT 39797"
4332,1500,2022-10-16 16:50:39,Shipped,2023-10-02 14:09:08,"03383 Cain Mission Apt. 234
Samanthafurt, PR 48444"
4333,2950,2023-05-01 10:07:58,In Transit,2023-09-28 10:38:49,"37315 Jason Terrace
Kimberlystad, ND 44547"
4334,104,2023-04-24 05:31:32,Shipped,2023-09-29 00:26:07,"736 Johnson Spring
Aguirreview, HI 08056"
4335,3634,2023-07-30 14:41:46,In Transit,2023-09-30 12:54:04,"35083 Brown Lane Suite 605
New Anthonystad, MT 65463"
4336,3827,2023-04-14 22:00:05,Delivered,2023-10-03 14:14:37,"937 Jacqueline Course
South Amyville, OR 04018"
4337,2414,2023-07-27 11:21:31,Delivered,2023-09-29 19:23:39,"2080 Marie Highway
Lake Sarah, AK 31572"
4338,4737,2022-12-12 00:27:56,Delivered,2023-10-03 09:39:55,"Unit 7203 Box 4312
DPO AA 45167"
4339,1524,2023-04-10 18:37:21,Shipped,2023-09-30 06:03:18,"9220 Kenneth Spurs
West Jamesville, WA 01167"
4340,2105,2023-09-13 08:33:05,Delivered,2023-10-04 08:23:30,"Unit 7368 Box 9516
DPO AE 65897"
4341,4782,2022-12-17 03:21:34,Delivered,2023-10-01 15:20:56,"003 Brian Street
Kellyburgh, AR 11001"
4342,2079,2023-04-08 23:27:54,Shipped,2023-10-02 09:37:24,"9607 Carr Union
Bowersberg, MI 20668"
4343,4910,2023-01-05 23:14:40,Delivered,2023-09-30 21:36:18,"7487 Julie Knolls Apt. 036
Port Stephaniehaven, ME 58759"
4344,171,2022-11-10 22:22:19,Delivered,2023-10-01 08:06:22,"9563 Janet Haven
Zacharymouth, IA 25332"
4345,331,2023-06-01 19:51:36,In Transit,2023-10-01 00:12:09,"1544 Jacqueline Trace Apt. 644
Richardborough, IN 59161"
4346,4010,2022-12-27 13:43:01,Delivered,2023-10-02 06:03:56,"2269 Lorraine Ways Apt. 605
Lake Micheleside, PR 78904"
4347,3322,2023-03-07 06:58:14,Shipped,2023-09-30 19:33:12,"241 Ward Station Suite 897
Masseyhaven, ID 88402"
4348,1236,2023-06-02 08:06:11,Delivered,2023-09-29 08:24:05,"49810 Thomas Field Apt. 455
Stephenland, PW 24332"
4349,936,2022-12-22 12:52:15,Shipped,2023-09-28 09:13:38,"007 Jordan Islands Apt. 220
Port Shelby, WA 86433"
4350,4173,2023-01-08 12:56:41,Shipped,2023-09-30 05:46:16,"9054 Little Land
New Kimberlymouth, AZ 77898"
4351,3617,2023-03-17 10:18:45,Shipped,2023-09-28 20:20:35,"8986 Alexa Point
Ramirezborough, GA 22149"
4352,2377,2022-12-29 02:41:07,Shipped,2023-10-01 17:19:43,"89210 Fleming Via Apt. 037
Carolmouth, HI 87225"
4353,3193,2023-01-28 17:30:57,Delivered,2023-10-04 10:16:16,"68827 Michelle Divide Suite 616
New Andrew, SC 88434"
4354,1261,2023-05-19 14:11:40,Delivered,2023-09-30 09:12:09,"283 Smith Tunnel
Brookeland, KS 03832"
4355,692,2023-05-17 16:26:19,Shipped,2023-10-02 12:32:19,"722 Ortiz Mountain
New Lorihaven, MH 03156"
4356,4956,2023-03-21 01:34:05,Shipped,2023-10-02 08:09:46,"06628 Gregory Squares Apt. 056
Graymouth, CA 80587"
4357,2420,2022-11-06 23:34:04,In Transit,2023-10-03 15:35:25,"1717 Hood Heights
Port Andreborough, AZ 36482"
4358,4445,2022-12-12 06:14:44,Delivered,2023-09-30 22:53:50,"878 Williams Islands Apt. 320
Abigailview, NH 68803"
4359,2967,2022-10-31 20:18:21,In Transit,2023-09-30 05:31:40,"Unit 6526 Box 9264
DPO AP 53823"
4360,4745,2023-01-21 07:16:12,In Transit,2023-10-01 19:49:20,"878 Marc Spring
Lake Jonville, ND 65945"
4361,1481,2023-07-05 09:10:19,Delivered,2023-10-03 11:35:58,"7186 Jesse Trafficway Apt. 178
Lake Aaronmouth, WY 44910"
4362,4266,2023-05-30 20:25:42,Delivered,2023-10-02 02:26:59,"63607 Anna Summit
Joeview, DE 35658"
4363,3943,2023-04-16 09:04:35,In Transit,2023-10-02 10:10:17,"336 Baker Crest Apt. 278
South Paige, MD 07379"
4364,4869,2023-02-06 11:44:58,Delivered,2023-10-04 04:47:59,"4368 Andrea Throughway
Port Heather, WY 51614"
4365,2370,2023-01-03 03:40:07,Delivered,2023-09-29 01:54:04,"370 Jenny Points Suite 934
Shellyfurt, GA 29532"
4366,4609,2022-11-29 17:48:34,Shipped,2023-10-02 15:12:42,"3773 Michael Pines
Johnsonbury, AS 38949"
4367,4925,2023-06-06 06:40:53,In Transit,2023-09-28 00:00:29,"06484 Bates Vista
Foleymouth, NC 62938"
4368,2664,2023-01-17 11:57:55,Delivered,2023-10-03 13:39:23,"66727 Beard Spring Apt. 318
Lake Travis, IL 23556"
4369,3747,2023-06-03 10:18:21,Delivered,2023-10-01 06:34:28,"898 Sims Junctions
South Gailmouth, MN 33397"
4370,3215,2023-07-13 23:03:54,Delivered,2023-10-02 02:14:26,"16268 Nathaniel Fort Apt. 459
East Jesse, HI 95464"
4371,4914,2023-02-24 01:18:06,Delivered,2023-09-27 19:12:27,"PSC 5598, Box 0792
APO AE 03625"
4372,2905,2023-07-20 20:24:24,In Transit,2023-10-03 10:56:43,"3149 Ortega Ville
North Amandatown, CO 56368"
4373,1228,2023-09-08 02:25:40,Delivered,2023-10-03 10:39:55,"77241 Taylor Highway Apt. 030
North Audrey, TN 86402"
4374,4428,2023-06-14 23:28:48,In Transit,2023-09-30 06:01:42,"7724 Joshua Courts Suite 762
Nealberg, OK 87407"
4375,691,2022-12-18 10:21:32,Shipped,2023-09-30 14:49:48,"138 Gibson Mills
East Paulfurt, NY 29649"
4376,2581,2022-10-01 07:35:06,Delivered,2023-10-01 13:45:35,"1074 Mckinney Wells
New Elizabethborough, NH 25615"
4377,403,2023-02-12 01:58:24,Shipped,2023-09-30 10:46:29,"5343 Barbara Estates Apt. 164
Lake Daisymouth, AL 60751"
4378,4563,2023-06-15 02:55:16,Delivered,2023-09-27 19:26:07,"340 Brewer Wall
Port Alexandermouth, PW 64861"
4379,3346,2023-05-17 13:20:44,Delivered,2023-09-28 18:20:50,"470 William Shores Suite 803
Port Hannah, VA 92624"
4380,2794,2023-03-05 16:27:32,Delivered,2023-10-02 09:44:45,"05163 Courtney Camp
Nataliemouth, NY 39428"
4381,3972,2023-04-21 06:53:17,Shipped,2023-10-03 16:51:30,"216 Jay Well Suite 519
Lake Marc, ND 88129"
4382,2806,2023-01-01 10:16:31,Shipped,2023-10-01 14:14:48,"1996 Mckinney Path Suite 696
Parsonsborough, AL 19406"
4383,2573,2023-08-05 21:43:55,Shipped,2023-10-02 10:45:09,"497 Sutton Highway Suite 945
Sampsontown, SC 04190"
4384,3837,2023-02-22 13:06:19,In Transit,2023-10-02 12:58:03,"USNS Larsen
FPO AE 96914"
4385,4052,2023-05-26 22:24:45,Delivered,2023-10-02 03:37:50,"0073 Mckenzie Burg Apt. 757
Jeremyburgh, VT 45029"
4386,2981,2023-04-23 03:47:27,Shipped,2023-09-29 13:08:26,"PSC 2594, Box 4009
APO AE 30095"
4387,713,2023-06-01 01:38:35,In Transit,2023-09-27 23:16:58,"6988 West Station
Joshuashire, FM 87232"
4388,1072,2023-05-12 11:05:55,Shipped,2023-10-01 00:16:13,"556 Paul Greens
Amberstad, VI 84050"
4389,792,2023-09-11 10:52:43,Shipped,2023-10-03 07:45:46,"81865 Richard Drive Apt. 855
Veronicaburgh, OK 91137"
4390,4861,2022-12-04 03:49:32,Shipped,2023-10-02 16:57:18,"0180 Brenda Lake Apt. 245
South Barbaraburgh, NJ 75549"
4391,4511,2023-01-16 15:00:00,Shipped,2023-10-03 10:25:37,"2438 Christopher Port
New Lorraine, KS 58702"
4392,4249,2023-07-24 08:10:07,Shipped,2023-09-30 09:02:24,"633 Gamble Orchard Apt. 804
Freemanfurt, HI 37735"
4393,282,2023-07-04 08:19:33,Shipped,2023-09-28 09:56:20,"958 Denise Lock Suite 853
New Scott, FM 93311"
4394,164,2022-12-09 12:40:33,In Transit,2023-09-30 10:55:30,"89050 Linda Overpass Suite 206
Port Patricia, IN 86513"
4395,4779,2023-02-06 21:12:13,Delivered,2023-09-27 17:37:56,"385 Rogers Camp
Lisaland, TX 13157"
4396,727,2022-11-18 09:58:26,Delivered,2023-10-03 02:12:12,"25198 Melinda View Suite 985
Alejandroville, MS 62956"
4397,3667,2023-02-07 10:39:17,In Transit,2023-09-30 08:14:23,"59774 Scott Orchard
Douglasmouth, CO 28276"
4398,1153,2022-10-27 20:48:56,In Transit,2023-09-27 14:08:01,"92188 Wright Lock Suite 653
Port Jocelynburgh, MH 98622"
4399,1393,2023-08-18 08:05:51,Delivered,2023-09-29 12:11:06,"USNS Hamilton
FPO AP 75516"
4400,2843,2023-07-18 11:27:46,Delivered,2023-09-28 20:36:21,"12988 Craig Crossing Apt. 647
North Kristopherchester, DE 25041"
4401,1881,2022-12-25 00:00:58,In Transit,2023-09-27 23:04:37,"PSC 0521, Box 7708
APO AP 70760"
4402,1275,2022-10-08 22:11:06,Shipped,2023-10-01 18:35:37,"03785 Nichole Inlet
South Tiffanyside, NC 12016"
4403,1446,2023-03-22 08:32:02,Delivered,2023-10-01 01:03:44,"2614 Knight Spring
Berrymouth, LA 49260"
4404,1744,2023-03-23 00:04:48,In Transit,2023-10-03 21:59:27,"56726 Kayla Highway Suite 053
Kimberlyfort, RI 93124"
4405,2657,2023-09-06 10:03:38,In Transit,2023-09-29 12:28:12,"7244 Watts Ferry
West Adamchester, MN 72222"
4406,1159,2023-03-03 09:56:52,Shipped,2023-09-27 16:55:21,"792 Kent Avenue
West Donaldton, SC 18934"
4407,3558,2023-02-14 20:48:01,In Transit,2023-09-30 14:18:25,"3262 Jones Lodge Apt. 478
South Jeffrey, CT 60068"
4408,3862,2023-07-09 13:27:25,Shipped,2023-09-27 17:09:49,"9350 Joseph Pike Suite 491
Scottmouth, NJ 77014"
